method,scenario_family,challenge_type,target_status,tissue,anchor_recording_uid,anchor_recording_id,method_applicable,primary_metric_name,primary_metric_unit,primary_error,clean_primary_error,deterioration_primary_error,target_segment_shape_nrmse,clean_target_segment_shape_nrmse,deterioration_target_segment_shape_nrmse,envelope_log_rate_absolute_error_per_day,clean_envelope_log_rate_absolute_error_per_day,deterioration_envelope_log_rate_absolute_error_per_day,phase_equivalent_absolute_error_hours,clean_phase_equivalent_absolute_error_hours,deterioration_phase_equivalent_absolute_error_hours,ratio_log_error,clean_ratio_log_error,deterioration_ratio_log_error,trajectory_pearson,clean_trajectory_pearson,deterioration_trajectory_pearson,processing_success_fraction,valid_fraction,n_variants
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250625 to 250728::6B-T5_Raw.csv,6B-T5,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.042237602860139715,0.0425360932814178,-0.00040430805935543976,0.018495636353293675,0.01821130897361485,8.075989650391073e-05,0.0013627112357748328,0.0015337935893821875,-0.000573791516506994,,,,0.0521902145873574,0.05262332075159515,0.0003891874406328419,0.9986453002129596,0.9986458520044539,-9.146875650012376e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250625 to 250728::7C-L1_Raw.csv,7C-L1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.05847407734371049,0.058733217816391944,-0.00022042194050372194,0.023572851168969775,0.0234849421833885,-4.475373926390164e-05,0.004570552557080193,0.004462006806087382,-0.0001296588640859464,,,,0.06936864381668575,0.06941528518317716,7.290801700859245e-05,0.9985170986596488,0.9985299829959906,8.664110315248497e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250625 to 250728::7D-L2_Raw.csv,7D-L2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.031981109180057074,0.031476908306728446,0.00039391500575611596,0.010772279537692796,0.01034583621841995,0.00025240669018933293,0.004702660638691722,0.0050003942051423805,-0.00010342084771801374,,,,0.037043651945805355,0.03573022207456095,2.416614735315653e-05,0.9992180716113984,0.9992390693880431,4.0857718887288286e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250625 to 250728::8B-L2m1_Raw.csv,8B-L2m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.05502770041110616,0.0538105742805939,-0.000290635437088068,0.03986945369436341,0.04019853277307085,-0.0002630003907949409,0.011171336933576304,0.011113956746918563,-0.00012121449535598683,,,,0.07033730442466993,0.0679130447479752,-0.0001325603230754903,0.9956413893116582,0.9956097571250214,-5.716387856541383e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.2731554399344819,0.27346784570457483,4.1045293736857724e-05,0.010803717148101011,0.011096510251927549,0.00016632450721256516,0.008964507629473428,0.00905365585515061,0.0005687084866818348,,,,0.20469651246196052,0.2044550149636678,-7.179472619735228e-05,0.9998931918575524,0.9998877274412642,-5.289595836344141e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250625 to 250728::8D-L4-1m1_Raw.csv,8D-L4-1m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.15060404592695437,0.15046229762125746,4.823793881394978e-05,0.04637363051154364,0.0468618508061754,-0.00017802776848372878,0.01807917353378835,0.017561635797148645,-1.9680313537662197e-05,,,,0.1609950982741288,0.1611044855239689,-0.00010250988246245096,0.9979670586319214,0.9979613224956081,-2.550890918484594e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::2C-2ML1_Raw.csv,2C-2ML1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.11841695330905094,0.11819172270158235,0.000205069032644771,0.0910204100300295,0.09054746371524665,0.0002504550680380718,0.07503191663873154,0.07371912233004058,0.0005880255794478151,,,,0.15624179824789558,0.1563267897871902,-0.00037181186080852136,0.9900165065937778,0.9899902307342408,-6.1193485496047195e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::2D-1FL2_Raw.csv,2D-1FL2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.05535998320523053,0.055273892051527954,5.7271502137894864e-05,0.05477907050441521,0.05451452464854755,0.00015123330993378412,0.04117055284053481,0.041288614609039626,0.000160426654288226,,,,0.052100392650921395,0.0562009005335745,-0.0019960459243640594,0.9899812811664437,0.9899233826960342,-3.8661326090816406e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::3D-1FT10_Raw.csv,3D-1FT10,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.04248464998812125,0.0417777105321063,0.0002681530183513449,0.040017598173271385,0.040222559604762606,-0.00020622251852978404,0.024454019782474745,0.024941501043343514,-0.00016631778205417058,,,,0.019822803610889336,0.02386933455809555,-0.0021020474365235978,0.986144388560241,0.986016804788961,-0.0002742041526034855,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::4A-2MT10_Raw.csv,4A-2MT10,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.08964800103479477,0.09011936164717504,-0.00043096697868121037,0.04307784001198129,0.043036170197225096,-3.335165450183558e-05,0.030270254421058435,0.03106359361205302,-8.072658787736109e-05,,,,0.11272358754640865,0.1123157210803345,-2.0189079450796954e-05,0.9966402604145682,0.9965830467113145,-3.288302289178313e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::4D-1FL4_Raw.csv,4D-1FL4,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.07407992457916915,0.0739360807533367,0.00010437578102322209,0.07406924697358927,0.0739024088762464,9.429096379766355e-05,0.059571319403313006,0.05932307931247996,0.00013584346352080168,,,,0.06289521481962487,0.062117122083737805,-0.0014119301406204342,0.9850442139552336,0.9848632737938664,8.156649964896623e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::5A-2ML2_Raw.csv,5A-2ML2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.03801328300096535,0.0375003167545023,-0.0002149609345772005,0.0274425636025102,0.0273385400095877,-8.534640552312726e-05,0.007258974907950161,0.007241252840101159,0.0003534059213191887,,,,0.051668940424173894,0.050420667586343795,4.800057778474309e-05,0.9954941659283146,0.9954068292069849,4.0755234598122136e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::5C-1FT7_Raw.csv,5C-1FT7,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.11302247242179103,0.11290704994716874,5.1537982513436e-05,0.08017142331858777,0.0800203149038275,0.00015110841476027176,0.06676457832638585,0.06615782966588057,0.000522530483371697,,,,0.15033427152191547,0.14856062764880945,-0.0002890320004742819,0.9920047056216501,0.9919736699838727,-3.103563777739904e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::6A-1FL1_Raw.csv,6A-1FL1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.05474671261539413,0.05446431233072,4.40051627853405e-05,0.054064912107589264,0.053720732545887204,-0.00016572018647445855,0.03988931065834145,0.039541798044792825,-0.00029701615405236526,,,,0.03886276242433023,0.0363445729105355,0.0005394936868877015,0.9847863364400227,0.9847557871809369,1.562023177775762e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::6B-2ML3_Raw.csv,6B-2ML3,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.03152442354368247,0.03128622989014055,-2.5297446155401332e-05,0.0252989874910547,0.025809477756824052,0.0001031464032498295,0.004724321200069617,0.0053417344095881975,0.00040293550476662443,,,,0.00927779788369807,0.0057690574660224,0.001968363746542979,0.9814999238332491,0.9808637702167025,-4.436878929059418e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::7C-1FT12_Raw.csv,7C-1FT12,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.042008053647287394,0.04281578740272825,-0.0005641299297074152,0.032070205810753094,0.0321855921895099,-4.524340757710438e-05,0.024932463511528533,0.025872640570072,-0.0004928315954352003,,,,0.007090945523203895,0.00831087300135535,-0.0009843374442026803,0.8786707564443436,0.8782439667706258,0.00046323961093797106,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::8A-1FT5_Raw.csv,8A-1FT5,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.07738108581997302,0.07678544207374341,1.2689867611048733e-05,0.028104084860252287,0.02797307595231515,-3.748905914377834e-06,0.011815170780842682,0.011054671035065383,0.00018181059411731537,,,,0.09212333916693524,0.0920506713025038,0.0002488868462303187,0.997700374512679,0.9976657741039675,1.62900772779917e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::8C-2ML4_Raw.csv,8C-2ML4,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.07386234399762542,0.07292288044065474,-0.0006065403163190847,0.0575431313123752,0.05762813411933635,-0.0003590550061992534,0.042446383731394366,0.04241948600189219,-0.00041201571043353313,,,,0.0952816834071752,0.0956010248056699,-0.0005222302642818172,0.9930361347343393,0.9929243173024245,-1.9221058671081703e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,250811::8D-2MT7_Raw.csv,8D-2MT7,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.1143286822423098,0.11348606974597586,0.0005118755908304629,0.06807223931637796,0.06796700168147296,9.855929139511443e-05,0.05307493999888524,0.0532825879909421,1.3632248971801042e-05,,,,0.1486506444553474,0.14857825765735722,0.0005366483709573072,0.9940982288760711,0.9941197082759667,2.6003772155835936e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,251003::2B- 1MT7_Raw.csv,2B- 1MT7,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.060302629878862826,0.058219441145676745,-0.0003248018813247003,0.009713902533561351,0.0094486415613545,-0.00014925908334972177,0.006676588354816798,0.006628821855116124,-0.00018810363941115793,,,,0.061225583265684044,0.0599972980333347,-0.0006483289817168642,0.9996264191750759,0.9996350310068407,-8.169827029280707e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,251003::2C- M1L1_Raw.csv,2C- M1L1,True,target_segment_calibrated_absolute_nrmse,NRMSE,1.3214119627736027,1.3216559277482258,3.0480240754582333e-05,0.14107609874177912,0.14111976822503502,-2.3943845583559997e-05,0.07417931585466842,0.07375582339537912,-1.9922788783710565e-05,,,,0.8603301922784603,0.8605402177899224,-0.0001458922047746225,0.9952758390845082,0.9952739446594898,-2.6450908353625735e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,DRG,251003::2D- M1L4_Raw.csv,2D- M1L4,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.19451432417626252,0.1945832386541434,-8.452056487011361e-05,0.05204120467809966,0.052275158502729846,-3.171863203184702e-05,0.0370937587086512,0.03745315421985082,5.975315006787052e-05,,,,0.11382551061980026,0.11407794305971465,0.00011842555132840493,0.998026718601221,0.998026069846244,-5.742453309420803e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250625 to 250728::1C-SCN_Raw.csv,1C-SCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.24227151280486076,0.24227838213364356,-6.869328782799222e-06,0.04094311117781392,0.04123106879681665,-0.00028795761900272596,0.0276724761331677,0.028253421492542535,-0.0001828966854773295,,,,0.14994250537618364,0.1498530493309001,8.945604528352857e-05,0.9989482742373283,0.9989918948622631,-6.028879561525979e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250625 to 250728::6C-SCNmm1_Raw.csv,6C-SCNmm1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.600133688036611,0.6006696207586288,-4.979485242440074e-05,0.01265332654786405,0.01292846893894765,0.00013261478137732447,0.011170313011216071,0.011660134360722885,0.0007057047450790277,,,,0.3670981173951009,0.36764310304484554,-0.0004858439411149218,0.9999636461351515,0.9999635078420985,-4.1474697709542596e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250625 to 250728::7A-SCNmm2_Raw.csv,7A-SCNmm2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.9353360545224689,0.9350068975247166,0.0002646462024883389,0.08287814275309369,0.0826875664488525,0.00011398257225942593,0.03868155602746992,0.03797333447739615,0.0006090901041791996,,,,0.6154310977214685,0.6149112115190948,0.00032960253513575344,0.9978724206151635,0.9978747073985885,1.2548620498820107e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,7B-SCNcm2,True,target_segment_calibrated_absolute_nrmse,NRMSE,2.0194795045569145,2.0199218708577034,-0.00015259913236798095,0.12541363917852857,0.1253794556830801,-2.6473657691802877e-05,0.05876615127827389,0.05894722738403646,0.00010246285820703083,,,,1.0115690759273304,1.0118355311576535,-9.60360399773208e-05,0.9964115356141003,0.9964082129310352,-1.7811536408562922e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250728::7A-SCNcM1_Raw.csv,7A-SCNcM1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.12034706233672587,0.11932467116585316,-0.00043159348828635674,0.07758242246186234,0.0776867071910635,-0.00010428472920116783,0.054101156275845996,0.054698333576607305,-0.0003223386931864719,,,,0.03319002594716678,0.03282854000352315,0.0006680641012042892,0.985195325699633,0.9850242147094711,1.2973125358251014e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250811::1A-1FSCN_Raw.csv,1A-1FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.2155974742949232,0.2167402731694167,-0.0003275777693655113,0.06249163304468483,0.062091154992996056,0.00024129302624307028,0.07405989336159402,0.07325900976625288,0.0004502464071698131,,,,0.12109200016979427,0.1217865820845837,-0.0005650034698410286,0.9980523577130735,0.9980204868612614,3.160302240512447e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250811::1B-2MSCN_Raw.csv,1B-2MSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.09847309395557174,0.09923883166563435,-0.0004562663015572413,0.01365810500185047,0.01411611500770475,-0.0003541226942700513,0.010706126657411913,0.010438424174374988,-0.00012985460833483953,,,,0.09543677756460939,0.0961796269410197,-0.0005826981695361971,0.9993893914648175,0.9993345286316389,-2.3241342053614833e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250811::1C-3FSCN_Raw.csv,1C-3FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.48547978225079513,0.48498202713738936,0.00045238567042071853,0.035760867539215695,0.0362611710374625,-0.00039397729572966753,0.05013497824277202,0.05178774628020544,-0.0005828981853566728,,,,0.3117225800485397,0.3111860976604959,0.0007182186284100389,0.9997488443244549,0.9997511725712056,-6.297047899783692e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,eligible,SCN,250811::1D-4FSCN_Raw.csv,1D-4FSCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.8880011359471659,0.8884837949511207,0.0001454485418302398,0.11094686512474478,0.111156967214628,-0.0001381485756915407,0.09977737902720396,0.10083566340514727,-0.0004990136763960429,,,,0.6776400143576335,0.6782455160821543,-0.00018732645093944011,0.9955637253169101,0.9955672008206066,9.441187998615597e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,gaussian_noise,ineligible,DRG,250625 to 250728::5A-T10m1_Raw.csv,5A-T10m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,1.5326768565020397,1.532618559212259,-1.8658352601841344e-06,0.15439511278780663,0.1543904773882215,2.3903981372003225e-05,0.08331571911941849,0.08391151324280077,-0.00033119912507606486,,,,0.9213212381524349,0.9209040326583742,0.00010269234030413354,0.9947222751824895,0.9947184424486062,2.3252400141449137e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,DRG,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.08608941420053329,0.0900769337677835,-0.0013495984602786282,0.012023743603281607,0.01087361539932075,0.0006921836645339702,0.007382556727627887,0.004951861495408105,0.002814875754792223,,,,0.08493389028660876,0.08914184281881096,-0.001797808961241619,0.9996298755153599,0.9996693939226228,1.2062485992947458e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,DRG,250625 to 250728::8A-L3_Raw.csv,8A-L3,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.06264001773143607,0.06900140425941051,-0.003625821426859792,0.021112768555382425,0.0170357305574163,0.003083200354314969,0.017309563714250492,0.015922703261558174,0.0013557895980288448,,,,0.04756003181314684,0.055823811086795044,-0.007121131015434837,0.9997763010846874,0.9997940338865744,8.667190509181744e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,DRG,250811::3A-1FL4_Raw.csv,3A-1FL4,True,target_segment_calibrated_absolute_nrmse,NRMSE,1.3337502201881204,1.352220787361138,-0.001214873526579674,0.07124554069346184,0.07267135166344985,-0.000736140352616238,0.03311164793362675,0.03909748905450039,-0.0038098654559334255,,,,0.8089540200072718,0.822197259128788,-0.002437866052457216,0.997864139972653,0.9978636085422232,7.049941364523082e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,DRG,250811::4C-2MT5_Raw.csv,4C-2MT5,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.320574742038935,0.32916745369590034,-0.00048764758536759545,0.19801739529857865,0.20097784844799343,-0.0003070283548729791,0.18881946142897998,0.192491100905477,-0.0013704955493471505,,,,0.4280250522253086,0.43620266949845504,-4.172735475130307e-05,0.9819019761828874,0.981415801812475,3.045129012008152e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,DRG,250811::7D-2MT12_Raw.csv,7D-2MT12,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.3740029462525011,0.3794909003892216,-0.0029929090714345408,0.21307220172749958,0.21409017673140146,-0.001124746936341195,0.2080413842915848,0.20859908037183245,-0.0008277316874537033,,,,0.48691757877224395,0.4919704125298915,-0.0025475233141732667,0.9812513677375027,0.9808210679024638,-9.05520263915216e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,SCN,250728::6A-SCNrM1_Raw.csv,6A-SCNrM1,True,target_segment_calibrated_absolute_nrmse,NRMSE,2.2671856994165758,2.2938323601159976,-4.263357944456203e-07,0.11417135556295421,0.1172402352127154,-3.3971625639644953e-07,0.04590567911587873,0.04846808318336282,-0.0011810646778267486,,,,1.0399541616256673,1.0610010423603167,-0.0005103778236875689,0.9969815126779124,0.9968597794822138,1.35885522445367e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,SCN,250728::6B-SCNrM2_Raw.csv,6B-SCNrM2,True,target_segment_calibrated_absolute_nrmse,NRMSE,1.8935648325763719,1.9105560146685134,-0.00018357273070779279,0.12778982845962414,0.13078563733511223,-0.00014667620460068198,0.06036576285984252,0.06442903568200398,-0.002858031762760782,,,,0.9709020609165668,0.9897296672048618,-0.00030122437277829706,0.9961552249041744,0.9960704823840092,-4.6672352849164156e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,SCN,250728::7B-SCNcM2_Raw.csv,7B-SCNcM2,True,target_segment_calibrated_absolute_nrmse,NRMSE,2.4262769034695,2.4313937354478634,-0.000485881254689291,0.09964749934441919,0.10236621457248804,-0.00033506028602418164,0.03135855895499462,0.036996629648522905,-0.00682461909352694,,,,1.0631442124768962,1.06697295668304,-0.003297649092486643,0.9976360291951549,0.9975473097793948,-8.471291246259227e-08,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,SCN,251003::2A- M1SCn_Raw.csv,2A- M1SCn,True,target_segment_calibrated_absolute_nrmse,NRMSE,2.4982670070831463,2.4986865985991673,-0.0008638260175908297,0.09128228459020155,0.09307784873673705,-0.0001719852867273497,0.024674476695883074,0.02875432166477898,-0.004396841018986519,,,,1.0600414170940349,1.0673601294096131,-0.0034235673958745716,0.9980170366895988,0.9979468412467865,1.7474482387758172e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,difficult,SCN,251003::4B-M3SCN_Raw.csv,4B-M3SCN,True,target_segment_calibrated_absolute_nrmse,NRMSE,1.5933826762343388,1.595762896014198,-4.3565247923371686e-05,0.17235901858997366,0.17240485199316696,-3.9650561483139946e-05,0.09428037048894788,0.09583346199888765,-0.00019998940143073352,,,,0.9764957605050825,0.9860926094729909,-0.000694027098137151,0.9931966007090848,0.9931483759881256,6.074450357718142e-07,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::1B-L1m2_Raw.csv,1B-L1m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.016164975594918883,0.0216926799586164,-0.005375238117625266,0.014688619336795166,0.01676791818942925,-0.002734648140304441,0.007896267875612123,0.014264748813007697,-0.0053239136731765835,,,,0.007030136004853771,0.02108933998658755,-0.011350011560631902,0.9987770361903152,0.9980004402701674,-0.000505719814283101,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.042507479870056895,0.0460670272293211,-0.003946138765264812,0.03872511614025413,0.04012973745318585,-0.0018301922077159916,0.008593021753033364,0.010917013753859867,-0.0038087341426949473,,,,0.048107793790479865,0.055461545532323,-0.007308832361788399,0.9950879128163644,0.9947613761614222,-0.0003048826123074333,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.10257370864116955,0.12152750315817401,-0.018507239763817976,0.0480653371670544,0.0563283043657371,-0.0035888719012060685,0.021478633788906687,0.022037002181529153,-0.0006287060957908541,,,,0.12360820770596255,0.1454409804482652,-0.02228599517135879,0.9973993037401612,0.9969092303637664,-0.0003051748314093494,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.09518578692499932,0.10317461470451256,-0.009581336549849571,0.05608282840666788,0.05741095925684095,-0.001279276700603578,0.02366234400032663,0.024097336178341228,0.00043472474967545804,,,,0.11749542484920202,0.12743929508111784,-0.009629704958675225,0.9964814047760977,0.9962053722884096,-7.062581577588212e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::4B-T12m2_Raw.csv,4B-T12m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.0819508974659743,0.08712388597868409,-0.0016409052932228052,0.05766037538081955,0.05945456338570445,-0.0004579941426148433,0.023305024524030854,0.024535314342236964,-0.001057610109672369,,,,0.10566465581510509,0.11131099455026144,-0.0017128091675262733,0.9955945098223252,0.9955350594063517,-9.899567523508068e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::4C-T5m1_Raw.csv,4C-T5m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.026631361394379258,0.0342334710395661,-0.0065388213049075725,0.020173081114588945,0.019537825638601,0.0005048096063448113,0.00727310871999047,0.0032685127137817016,0.002631388639283888,,,,0.030791478764827743,0.0432714924631527,-0.010607182168650673,0.9977397374543486,0.997782385432053,-1.6705938649830276e-05,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::4D-T7m1_Raw.csv,4D-T7m1,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.09033412169324019,0.1068203784021209,-0.009478894700850352,0.018822638675223186,0.02551257909653875,-0.0027930551412907734,0.0054582165964709994,0.006416816504766276,9.114622551320561e-05,,,,0.08998175655216761,0.11203043792722306,-0.014932997277401092,0.9993577477208997,0.9990718420291114,-0.00011085153011608506,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.09112419574742867,0.0976597883205857,-0.006998012700703236,0.05023221108207754,0.052734915971456395,-0.0019456774197301012,0.0176676374307444,0.01976533271157699,-0.0025241493110877145,,,,0.1105173029123965,0.12222019586677815,-0.010617411989238712,0.9968675849756832,0.9964660370411418,-0.00011743922766799253,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::5C-T12_Raw.csv,5C-T12,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.025623309589116523,0.02702552421792945,-0.0010822196886078172,0.02418147701553449,0.024741398986730348,-0.00020274613258034445,0.004196193988541069,0.002899547674875852,0.00046598228968564026,,,,0.02731983931232223,0.0308121522431596,-0.0025064963094602166,0.9955725995097569,0.9959147424994164,0.00011691193662188848,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::5D-T10_Raw.csv,5D-T10,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.04219352086008582,0.049683010536774846,-0.004733062561802458,0.0277193621376357,0.029958953975618048,-0.0011067287544916597,0.006360848122264368,0.006253830864629245,-0.0019524107262057222,,,,0.05423618713369914,0.063268531408751,-0.006920957711225216,0.9979822827339236,0.9974293650563144,-0.00023753849512997416,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::6A-T7_Raw.csv,6A-T7,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.07847659628843404,0.08571375076001415,-0.00411677523453742,0.011705883292380082,0.012644832640558,0.0015621444361124445,0.012161762295460926,0.013391352796499084,0.0009758757152751041,,,,0.06654605619747858,0.076263020495605,-0.006329176387592075,0.9998653358581324,0.9998875291293314,3.0717435424154615e-06,1.0,1.0,10
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,DRG,250625 to 250728::6B-T5_Raw.csv,6B-T5,True,target_segment_calibrated_absolute_nrmse,NRMSE,0.03608589807608764,0.0425360932814178,-0.006202860837096064,0.018306685231228123,0.01821130897361485,-0.0016771649747274985,0.003911162784280858,0.0015337935893821875,0.002377369194898671,,,,0.0437610918452009,0.05262332075159515,-0.008049872388052208,0.9985589161100386,0.9986458520044539,-0.0001380337779361418,1.0,1.0,10
