recording_uid,recording_id,tissue,time_days_original,time_days_zero,forskolin_day_zero,drift_reference_day_zero,observed_normalised,fitted_signal,residual,baseline_component,rhythmic_component,amplitude_envelope,linear_drift_component,acute_transient_component,centering_component,transition_weight_post
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.76736,7.83333,6.78472,3.26389,-0.26434733959541806,-0.07488079829466711,-0.18946654130075097,-0.34404289445438396,0.2607456487000313,0.5624812946176891,0.018104204658916694,2.237779919998051e-16,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.78125,7.84722,6.78472,3.26389,-0.20926945614086745,-0.03455406380658878,-0.17471539233427869,-0.34404289445438396,0.3010173507546579,0.5575468583329436,0.018159237092368573,8.75585997328696e-17,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.79514,7.86111,6.78472,3.26389,-0.16028679956420602,0.002721064738414696,-0.1630078643026207,-0.34404289445438396,0.33823744686620955,0.5526557099969371,0.01821426952582045,3.383901589641228e-17,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.80903,7.875,6.78472,3.26389,-0.1043255498954681,0.036707553059391926,-0.14103310295486005,-0.34404289445438396,0.37216890275373493,0.5478074698608197,0.01826930195927233,1.2917370702422885e-17,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.82292,7.88889,6.78472,3.26389,-0.0503371514384144,0.06719816096007818,-0.11753531239849258,-0.34404289445438396,0.40260447822096934,0.5430017615071344,0.01832433439272421,4.870437825595663e-18,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.83681,7.90278,6.78472,3.26389,-0.0043137716792788485,0.09401653848367718,-0.09833031016295603,-0.34404289445438396,0.42936782331111645,0.5382382118205928,0.018379366826176087,1.8138416330074746e-18,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.85069,7.91666,6.78472,3.26389,0.04101763787874329,0.11700290403013279,-0.07598526615138951,-0.34404289445438396,0.45229919604430263,0.5335198354111059,0.018434359639445497,6.677022390410053e-19,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.86458,7.93055,6.78472,3.26389,0.049748240628957024,0.13607811139018747,-0.08632987076123044,-0.34404289445438396,0.4713193709709055,0.5288394670865495,0.018489392072897376,2.42601241657161e-19,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.87847,7.94444,6.78472,3.26389,0.08249168163481654,0.15114447565263786,-0.06865279401782132,-0.34404289445438396,0.486330702799904,0.5242001578683273,0.018544424506349255,8.706441531614231e-20,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.89236,7.95833,6.78472,3.26389,0.1159712611524986,0.16215492642773535,-0.04618366527523675,-0.34404289445438396,0.4972861211415496,0.5196015475603828,0.018599456939801133,3.086212587317632e-20,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.90625,7.97222,6.78472,3.26389,0.11872441918671449,0.16909485428998924,-0.050370435103274755,-0.34404289445438396,0.5041710165703516,0.5150432791265237,0.01865448937325301,1.080558963913743e-20,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.92014,7.98611,6.78472,3.26389,0.1447395541945175,0.17198165770360538,-0.027242103509087873,-0.34404289445438396,0.5070027875505159,0.510524998662702,0.01870952180670489,3.736875117969327e-21,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.93403,8.0,6.78472,3.26389,0.1478166131739351,0.17086404818031922,-0.02304743500638412,-0.34404289445438396,0.5058301455937778,0.5060463553695357,0.01876455424015677,1.276456973640868e-21,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.94792,8.01389,6.78472,3.26389,0.15996289861900428,0.1658211233130766,-0.005858224694072323,-0.34404289445438396,0.5007321882930833,0.5016070015250742,0.018819586673608647,4.306666657750657e-22,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.96181,8.02778,6.78472,3.26389,0.16349636347575186,0.1569612189713225,0.006535144504429352,-0.34404289445438396,0.49181725151787736,0.49720659245779997,0.018874619107060526,1.435204599670768e-22,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.97569,8.04166,6.78472,3.26389,0.1471099202025856,0.14443086859227336,0.002679051610312233,-0.34404289445438396,0.4792319083255588,0.4928479129642745,0.018929611920329933,4.727953808168174e-23,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,8.98958,8.05555,6.78472,3.26389,0.12156591384234866,0.12837446146884166,-0.0068085476264929945,-0.34404289445438396,0.4631204687686752,0.48852434407787265,0.01898464435378181,1.5371795875053757e-23,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.00347,8.06944,6.78472,3.26389,0.10291216395276949,0.10898685706122045,-0.0060746931084509626,-0.34404289445438396,0.44367783192760213,0.4842387042308838,0.01903967678723369,4.936435586671653e-24,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.01736,8.08333,6.78472,3.26389,0.07192073260504725,0.08647791070999127,-0.014557178104944016,-0.34404289445438396,0.42111385314292105,0.4799906606861484,0.01909470922068557,1.5658127389503955e-24,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.03125,8.09722,6.78472,3.26389,0.04110597450016198,0.06107816041049023,-0.019972185910328254,-0.34404289445438396,0.3956590704099681,0.4757798836254843,0.019149741654137447,4.905730106590733e-25,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.04514,8.11111,6.78472,3.26389,0.014060245575807729,0.03303666717811109,-0.01897642160230336,-0.34404289445438396,0.36756254474413713,0.47160604612408014,0.019204774087589326,1.5181160179244694e-25,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.05903,8.125,6.78472,3.26389,-0.03022584729542707,0.002618748647302698,-0.032844595942729767,-0.34404289445438396,0.33708959377987685,0.4674688241251125,0.019259806521041204,4.6402753891749414e-26,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.07292,8.13889,6.78472,3.26389,-0.07028650510880129,-0.029896374551338162,-0.04039013055746313,-0.34404289445438396,0.3045194381477841,0.4633678964145863,0.019314838954493083,1.4009415966619288e-26,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.08681,8.15278,6.78472,3.26389,-0.12889785342009946,-0.06421799975250393,-0.06467985366759553,-0.34404289445438396,0.2701427805131665,0.45930294459639565,0.01936987138794496,4.17766668849506e-27,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.10069,8.16666,6.78472,3.26389,-0.18940843909189925,-0.10002014720399814,-0.08938829188790111,-0.34404289445438396,0.23428564024840284,0.4552765411731584,0.01942486420121437,1.2315984544883698e-27,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.11458,8.18055,6.78472,3.26389,-0.23764023438650203,-0.13704835560753947,-0.10059187877896256,-0.34404289445438396,0.19720239941140963,0.45128257176323294,0.01947989663466625,3.583122996674685e-28,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.12847,8.19444,6.78472,3.26389,-0.28510644562880927,-0.17496708845047942,-0.11013935717832984,-0.34404289445438396,0.15922863413501778,0.44732363994080604,0.01953492906811813,1.0296551100740964e-28,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.14236,8.20833,6.78472,3.26389,-0.32858278613703934,-0.21346457008479786,-0.11511821605224148,-0.34404289445438396,0.12067612006724751,0.4433994383343354,0.019589961501570007,2.9225323283193537e-29,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.15625,8.22222,6.78472,3.26389,-0.370262948676423,-0.252229956437367,-0.118032992239056,-0.34404289445438396,0.08185570128122643,0.4395096622687333,0.019644993935021886,8.193403639797838e-30,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.17014,8.23611,6.78472,3.26389,-0.40918995318159035,-0.29095574351996023,-0.11823420966163012,-0.34404289445438396,0.04307488176518134,0.43565400974171153,0.019700026368473764,2.268855613082354e-30,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.18403,8.25,6.78472,3.26389,-0.4499278584258415,-0.32934010781192485,-0.12058775061391663,-0.34404289445438396,0.0046354850397648285,0.4318321814003343,0.019755058801925643,6.205643876030413e-31,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.19792,8.26389,6.78472,3.26389,-0.5007508612820588,-0.3670891614490918,-0.133661699832967,-0.34404289445438396,-0.033168601030854034,0.4280438805177761,0.01981009123537752,1.6765029466832536e-31,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.21181,8.27778,6.78472,3.26389,-0.5511469038014192,-0.4039191061151782,-0.147227797686241,-0.34404289445438396,-0.07005357813039223,0.424288812970284,0.0198651236688294,4.473621891790678e-32,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.22569,8.29166,6.78472,3.26389,-0.5963899767380227,-0.4395331034637344,-0.15685687327428832,-0.34404289445438396,-0.10572256829221789,0.4205693551503782,0.01992011648209881,1.1802406367742632e-32,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.23958,8.30555,6.78472,3.26389,-0.6445628809516797,-0.47372498281159,-0.1708378981400897,-0.34404289445438396,-0.1399694800735253,0.4168798587952742,0.01997514891555069,3.0725880839767777e-33,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.25347,8.31944,6.78472,3.26389,-0.6690615706251287,-0.5062267756097861,-0.1628347950153426,-0.34404289445438396,-0.17252630530517332,0.4132227290003764,0.020030181349002567,7.90088247985135e-34,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.26736,8.33333,6.78472,3.26389,-0.6969759429934335,-0.5368140406681888,-0.16016190232524463,-0.34404289445438396,-0.2031686027970279,0.4095976818260575,0.020085213782454446,2.0067087478951297e-34,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.28125,8.34722,6.78472,3.26389,-0.7371838285091721,-0.5652811919433994,-0.17190263656577265,-0.34404289445438396,-0.23169078650569033,0.40600443582358564,0.020140246215906325,5.034201185945019e-35,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.29514,8.36111,6.78472,3.26389,-0.7664232501987572,-0.5914427728745864,-0.17498047732417088,-0.34404289445438396,-0.2579073998703292,0.40244271201327253,0.020195278649358203,1.247424510439284e-35,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.30903,8.375,6.78472,3.26389,-0.7976502458702628,-0.6151345514359597,-0.18251569443430304,-0.34404289445438396,-0.2816542108651544,0.39891223386281327,0.02025031108281008,3.05306085233065e-36,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.32292,8.38889,6.78472,3.26389,-0.8145225405612317,-0.6362144304955794,-0.1783081100656524,-0.34404289445438396,-0.3027891223582259,0.39541272726581705,0.02030534351626196,7.3806418215953235e-37,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.33681,8.40278,6.78472,3.26389,-0.8390212302346808,-0.6545631696054023,-0.1844580606292785,-0.34404289445438396,-0.32119289390150074,0.3919439205205245,0.02036037594971384,1.7623423627445386e-37,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.35069,8.41666,6.78472,3.26389,-0.8493124466299576,-0.6700747767469232,-0.17923766988303447,-0.34404289445438396,-0.33675949385629106,0.3885080088594582,0.02041536876298325,4.1608064144774973e-38,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.36458,8.43055,6.78472,3.26389,-0.8688495627337237,-0.6826995114830904,-0.18615005125063333,-0.34404289445438396,-0.3494392610259101,0.38509977460496025,0.020470401196435128,9.69287217929393e-39,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.37847,8.44444,6.78472,3.26389,-0.8732811165748945,-0.6923769021701979,-0.18090421440469662,-0.34404289445438396,-0.3591716841464695,0.38172143950432424,0.020525433629887006,2.2303085174049278e-39,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.39236,8.45833,6.78472,3.26389,-0.895821677806896,-0.6990825147204834,-0.1967391630864126,-0.34404289445438396,-0.36593232913020696,0.3783727412635486,0.020580466063338885,5.0689135216646556e-40,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.40625,8.47222,6.78472,3.26389,-0.8932304702452812,-0.7028155236423143,-0.19041494660296698,-0.34404289445438396,-0.36972037048548967,0.3750534198896377,0.020635498496790763,1.1378952981250426e-40,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.42014,8.48611,6.78472,3.26389,-0.894275786932069,-0.7035983060778278,-0.1906774808542412,-0.34404289445438396,-0.37055818535445506,0.37176321767041676,0.020690530930242642,2.5230578339890683e-41,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.43403,8.5,6.78472,3.26389,-0.886708283030535,-0.7014758619366104,-0.18523242109392457,-0.34404289445438396,-0.36849077364668953,0.3685018791545226,0.02074556336369452,5.525729105518579e-42,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.44792,8.51389,6.78472,3.26389,-0.8896086687671152,-0.6965150676865672,-0.19309360108054796,-0.34404289445438396,-0.3635850118300982,0.3652691511315703,0.0208005957971464,1.1953345059345735e-42,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.46181,8.52778,6.78472,3.26389,-0.885000441683107,-0.6888037725286048,-0.19619666915450218,-0.34404289445438396,-0.35592874910558775,0.3620647826124947,0.020855628230598278,2.5540347665123117e-43,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.47569,8.54166,6.78472,3.26389,-0.8669797709136949,-0.6784581224352206,-0.1885216484784743,-0.34404289445438396,-0.34563809182547295,0.35889080148022556,0.020910621043867688,5.396224072146775e-44,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.48958,8.55555,6.78472,3.26389,-0.8645063455139719,-0.6655896305561568,-0.19891671495781504,-0.34404289445438396,-0.332824632379861,0.3557423878173514,0.020965653477319567,1.1248798764708852e-44,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.50347,8.56944,6.78472,3.26389,-0.8497246841965783,-0.6503487223781107,-0.19937596181846762,-0.34404289445438396,-0.31763875663526675,0.35262159400026793,0.021020685910771445,2.316113307903122e-45,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.51736,8.58333,6.78472,3.26389,-0.8134919466446806,-0.6328952995150711,-0.18059664712960954,-0.34404289445438396,-0.300240366205679,0.34952817773048345,0.021075718344223324,4.710325703261996e-46,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.53125,8.59722,6.78472,3.26389,-0.7980035923559375,-0.6134037294066054,-0.18459986294933217,-0.34404289445438396,-0.2808038285306652,0.3464618988350998,0.021130750777675202,9.461926197238891e-47,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.54514,8.61111,6.78472,3.26389,-0.7638025970966696,-0.5920612324468548,-0.17174136464981482,-0.34404289445438396,-0.2595163640043665,0.3434225192481647,0.02118578321112708,1.8773517686110914e-47,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.55903,8.625,6.78472,3.26389,-0.7558081328582784,-0.569066197026359,-0.18674193583191945,-0.34404289445438396,-0.23657636101732257,0.3404098029921891,0.02124081564457896,3.67916476895033e-48,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.57292,8.63889,6.78472,3.26389,-0.7231235829333645,-0.5446264368896582,-0.17849714604370637,-0.34404289445438396,-0.21219163331407365,0.3374235161598253,0.021295848078030838,7.12180866006751e-49,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.58681,8.65278,6.78472,3.26389,-0.7108595153264037,-0.518957405410096,-0.19190210991630763,-0.34404289445438396,-0.1865776342679634,0.3344634268957064,0.021350880511482716,1.3616605234007916e-49,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.60069,8.66666,6.78472,3.26389,-0.68107535113807,-0.49229989614219655,-0.1887754549958735,-0.34404289445438396,-0.15997511781333337,0.33153140849076473,0.021405873324752123,2.574589286612016e-50,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.61458,8.68055,6.78472,3.26389,-0.6682076499514146,-0.4648406380770787,-0.20336701187433587,-0.34404289445438396,-0.13257089218166737,0.3286230084652998,0.021460905758204002,4.802477374432647e-51,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.62847,8.69444,6.78472,3.26389,-0.6386001590059184,-0.4368259469456071,-0.20177421206031126,-0.34404289445438396,-0.10461123348364765,0.3257401227364941,0.02151593819165588,8.848306930564409e-52,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.64236,8.70833,6.78472,3.26389,-0.6180618945260739,-0.4084836284728742,-0.20957826605319962,-0.34404289445438396,-0.07632394744436666,0.3228825274770447,0.02157097062510776,1.6102470509788616e-52,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.65625,8.72222,6.78472,3.26389,-0.5785754247519211,-0.38004006471149077,-0.19853536004043038,-0.34404289445438396,-0.0479354161164351,0.320050000823201,0.021626003058559638,2.894425180152393e-53,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.67014,8.73611,6.78472,3.26389,-0.5338918170843024,-0.35171847298558034,-0.1821733440987221,-0.34404289445438396,-0.01966885682397653,0.31724232285753945,0.021681035492011516,5.1388935879080203e-54,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.68403,8.75,6.78472,3.26389,-0.5138688495627336,-0.32373721993495314,-0.19013162962778046,-0.34404289445438396,0.008257363793198809,0.314459275591889,0.021736067925463395,9.011859322422312e-55,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.69792,8.76389,6.78472,3.26389,-0.4751626866111128,-0.29630820284846465,-0.17885448376264812,-0.34404289445438396,0.03563134844623538,0.31170064295040695,0.021791100358915273,1.5609775762185496e-55,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.71181,8.77778,6.78472,3.26389,-0.441594770472012,-0.2696353097378233,-0.17195946073418872,-0.34404289445438396,0.06224920912342494,0.30896621075280223,0.021846132792367152,2.6706465028840917e-56,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.72569,8.79166,6.78472,3.26389,-0.3893436589028591,-0.24393110075623536,-0.14541255814662374,-0.34404289445438396,0.08789842529174344,0.30625770948305114,0.021901125605636562,4.5188867624120003e-57,-0.00968775719923139,1.0
250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,9.73958,8.80555,6.78472,3.26389,-0.3741055917081358,-0.2193420491445274,-0.1547635425636084,-0.34404289445438396,0.11243244446999952,0.3035710260882133,0.02195615803908844,7.542755418646575e-58,-0.00968775719923139,1.0
