Date,Time (hr:min),time_days,counts_sec,measurement_datetime,file,path,batch,recording_id,position,sample_code,recording_uid,tissue,scn_region,spinal_region,level,forskolin_status,reported_restart_datetime,restart_on_file_20min_node,forskolin_window_start_datetime,forskolin_window_end_datetime,forskolin_estimated_datetime,forskolin_time_days,forskolin_window_start_days,forskolin_window_end_days
2025-07-16,08:37,13.35903,145.201,2025-07-16 08:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,08:57,13.37292,145.47,2025-07-16 08:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,09:17,13.38681,145.865,2025-07-16 09:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,09:37,13.40069,145.581,2025-07-16 09:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,09:57,13.41458,145.765,2025-07-16 09:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,10:17,13.42847,144.812,2025-07-16 10:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,10:37,13.44236,144.68,2025-07-16 10:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,10:57,13.45625,144.909,2025-07-16 10:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,11:17,13.47014,144.158,2025-07-16 11:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,11:37,13.48403,144.686,2025-07-16 11:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,11:57,13.49792,145.615,2025-07-16 11:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,12:17,13.51181,146.298,2025-07-16 12:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,12:37,13.52569,146.437,2025-07-16 12:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,12:57,13.53958,147.236,2025-07-16 12:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,13:17,13.55347,147.686,2025-07-16 13:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,13:37,13.56736,147.643,2025-07-16 13:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,13:57,13.58125,147.521,2025-07-16 13:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,14:17,13.59514,147.47,2025-07-16 14:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,14:37,13.60903,148.542,2025-07-16 14:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,14:57,13.62292,149.225,2025-07-16 14:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,15:17,13.63681,149.258,2025-07-16 15:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,15:37,13.65069,149.185,2025-07-16 15:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,15:57,13.66458,150.023,2025-07-16 15:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,16:17,13.67847,150.02,2025-07-16 16:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,16:37,13.69236,149.919,2025-07-16 16:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,16:57,13.70625,150.065,2025-07-16 16:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,17:17,13.72014,150.285,2025-07-16 17:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,17:37,13.73403,150.517,2025-07-16 17:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,17:57,13.74792,151.589,2025-07-16 17:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,18:17,13.76181,152.093,2025-07-16 18:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,18:37,13.77569,152.999,2025-07-16 18:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,18:57,13.78958,152.847,2025-07-16 18:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,19:17,13.80347,153.79,2025-07-16 19:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,19:37,13.81736,154.783,2025-07-16 19:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,19:57,13.83125,154.526,2025-07-16 19:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,20:17,13.84514,155.739,2025-07-16 20:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,20:37,13.85903,155.308,2025-07-16 20:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,20:57,13.87292,156.223,2025-07-16 20:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,21:17,13.88681,155.669,2025-07-16 21:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,21:37,13.90069,155.299,2025-07-16 21:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,21:57,13.91458,154.955,2025-07-16 21:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,22:17,13.92847,155.403,2025-07-16 22:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,22:37,13.94236,155.661,2025-07-16 22:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,22:57,13.95625,155.971,2025-07-16 22:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,23:17,13.97014,156.869,2025-07-16 23:17:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,23:37,13.98403,156.724,2025-07-16 23:37:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-07-16,23:57,13.99792,155.891,2025-07-16 23:57:00,8B-L2m1_Raw.csv,data/raw/All/250625 to 250728/8B-L2m1_Raw.csv,250625 to 250728,8B-L2m1,8B,L2m1,250625 to 250728::8B-L2m1_Raw.csv,DRG,,lumbar,L2,administered_estimated,2025-07-10 17:20:00,True,2025-07-10 17:00:00,2025-07-10 17:20:00,2025-07-10 17:10:00,7.715277777777778,7.708333333333333,7.722222222222222
2025-06-26,15:20,0.63889,74.611,2025-06-26 15:20:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,15:40,0.65278,70.021,2025-06-26 15:40:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,16:00,0.66667,67.68,2025-06-26 16:00:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,16:20,0.68056,66.407,2025-06-26 16:20:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,16:40,0.69444,68.025,2025-06-26 16:40:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,17:00,0.70833,70.429,2025-06-26 17:00:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,17:20,0.72222,72.911,2025-06-26 17:20:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,17:40,0.73611,75.521,2025-06-26 17:40:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,18:00,0.75,77.739,2025-06-26 18:00:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,18:20,0.76389,79.25,2025-06-26 18:20:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,18:40,0.77778,80.281,2025-06-26 18:40:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,19:00,0.79167,80.902,2025-06-26 19:00:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,19:20,0.80556,81.808,2025-06-26 19:20:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,19:40,0.81944,82.647,2025-06-26 19:40:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,20:00,0.83333,83.687,2025-06-26 20:00:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,20:20,0.84722,84.029,2025-06-26 20:20:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,20:40,0.86111,84.503,2025-06-26 20:40:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,21:00,0.875,84.351,2025-06-26 21:00:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,21:20,0.88889,84.401,2025-06-26 21:20:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,21:40,0.90278,84.599,2025-06-26 21:40:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,22:00,0.91667,84.028,2025-06-26 22:00:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,22:20,0.93056,84.695,2025-06-26 22:20:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
2025-06-26,22:40,0.94444,84.59,2025-06-26 22:40:00,8B-L4_Raw.csv,data/raw/All/250625 to 250728/8B-L4_Raw.csv,250625 to 250728,8B-L4,8B,L4,250625 to 250728::8B-L4_Raw.csv,DRG,,lumbar,L4,not_administered,,,,,,,,
