method,scenario_family,scenario_level_number,scenario_level,added_component,target_status,method_applicable,primary_metric_name,primary_metric_unit,metric,point_estimate,ci_lower_95,ci_upper_95,n_anchors_valid,bootstrap_replicates,bootstrap_seed
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0,0.0,0.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.993661833065512,0.9887015026473306,0.9960826405694133,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0,0.0,0.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.06307099027999341,0.05521595639019668,0.06825725548466985,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0,0.0,0.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.06711660868991257,0.05428009059821336,0.08590422294166775,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0,0.0,0.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.0476929242320369,0.03283848235666126,0.07075578863507542,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.0,0.0,0.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.49236434875238355,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9770285981055278,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.30586412328495305,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.3729863760425734,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.41862210611289474,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.6364833344018384,0.22484910245118492,1.5755760946514705,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.14515501672053008,-0.028205078951980517,0.9755330526860293,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9888888314156442,0.9444680378013173,0.9954041720276394,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,-0.013726497638203855,-0.02881483925440742,0.0004583025443534172,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.275146760114289,0.05987744266948495,0.5727175446007642,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,-0.01627176533244937,-0.056730930222735634,0.02430809044136653,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.45348363937034036,0.06403978625115292,0.6899452041988228,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,-0.21082663677316782,-0.2915975168563693,-0.0007848016230658506,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.4889910839281304,0.13597697111476134,1.3085426012023436,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.33453591086715373,0.05607687646906233,0.5749185624395255,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,10,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.10676236587712104,0.08961693441210433,0.12412746234863833,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,-0.00030979737141673125,-0.013051567926476385,0.003058810414013971,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9951655038450112,0.9905130520858954,0.995963902897666,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,-8.340796643974135e-05,-0.0010183373048837374,0.0003619471980235711,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.054185054560931895,0.050966159324757704,0.057559863057198,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,-0.001106201780585278,-0.013606536761314647,0.001481406104846296,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.06402293722315927,0.052549298735079075,0.07577777690788097,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,3.1409871783155685e-05,-0.0034227681814100186,0.00545162042560822,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.05314417177818337,0.03842565090434095,0.06192546507666237,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.004893400979078101,-0.0002584772557157559,0.010420153120106747,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.8965900882546631,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.42426946800031873,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9858407038921027,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,-0.008121091824485727,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.3171963236059411,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.018296773551902207,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.4686142310653548,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.08302372453066392,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.9380843717574443,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.4975004881800451,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,1,S1_post_period,post_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.4503587093199323,0.23308128553504417,0.5968691845884508,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,1.505058024195427e-05,-6.47345265295321e-06,0.0003199985699653962,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9621058880606947,0.9218928414963684,0.9950934318429245,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,3.6101074318839466e-06,-2.0565186143184366e-06,8.683162205819217e-05,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.3081821252605519,0.0967761568994973,0.4939980241719709,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,1.2863080960788531e-05,-1.024820300615098e-05,0.00021721392654477922,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.5277902390835059,0.2005821137672269,0.9287667499870553,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.00014217548461334384,3.6898563338105816e-07,0.000463869515386961,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.15441582409329446,0.08564296495311177,0.6113848026090243,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,2.7713946293958514e-05,-0.00010812285924587063,0.00015518604845887393,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,10,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.11415922622042755,0.09843793146700267,0.12880189836992892,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,1.8615946727057464e-06,-3.1982239479498575e-06,6.192898934796742e-06,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9936587882563828,0.9886921560259824,0.9960188505165712,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,5.44759994419719e-07,-9.266194457714649e-07,3.73889261332246e-06,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.06309028334960931,0.054468515456807254,0.06828853782983649,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,3.576542775499819e-06,-5.319713536121838e-06,1.1577862996121208e-05,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.06713771535459842,0.05274709069181477,0.0859488790200706,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,1.4816845314236105e-05,3.910264046794176e-06,3.1260318137882326e-05,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.0477051308502531,0.03366156567175558,0.07075629400986938,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,2.4447381682774286e-05,1.0297028722248795e-06,6.344254781298893e-05,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.49246968927539125,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,6.7135886763936e-05,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9770049287251793,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,2.6725988789499944e-05,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.3058979938402163,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,5.902742902894054e-05,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.37329056320558873,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,-3.060224567186243e-05,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.41645486331155457,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,-0.0022919394777353164,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,2,S2_linear_drift,linear_drift,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.47300918423544674,0.261335987273025,0.5936600605505007,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.01768535047003989,-0.0033453607747594427,0.04732411785369442,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9591689640843157,0.9222645620047532,0.9959027322063746,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0009580910032020995,-0.0012205286936101123,0.012462051998212847,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.3194953015562416,0.10142090973784765,0.49095879635157663,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.005104466318723775,-0.001643962543630105,0.04248253222542442,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.5523849310905677,0.23428946425356323,0.894208096556527,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.026147246786134365,-0.0031220361364879823,0.04196285676822691,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.13778009567534727,0.07523797371894797,0.48421797609667305,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,-0.004528211702855377,-0.05993283498264122,0.009536217034591277,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,10,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.12413229105994229,0.10676813820073205,0.1437034542395238,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.011804901660066074,0.0080012436577628,0.01631352971137637,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9940647160511658,0.9892136725147781,0.9960783047117794,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0003766421330667069,-0.002323817176973997,0.002006711473263091,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.07867239109609142,0.07058125544479785,0.08460526286852366,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.012103296427948124,0.008990551583299625,0.015121003599958827,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.0717372480980742,0.05061331179966359,0.10849236332793685,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.009280805538680478,0.0041483612243759516,0.012603896510970117,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.037502012802112655,0.02778593271354085,0.0518258309529859,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,-0.008482535557051352,-0.019909722383807497,-0.0044985170904865215,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,42,2000,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.3799600094023323,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,-0.05522164746077174,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9858408780245629,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,-0.005276340909011579,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.2384387078738181,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,-0.044319038390056256,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.2565410167879617,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,-0.05545874839069642,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.3651086803581905,,,1,0,20260902
Hilbert,post_amplitude_trajectory,3,S3_baseline_step,baseline_step,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,-0.05519864112556658,,,1,0,20260902
