method,scenario_family,scenario_level_number,scenario_level,added_component,target_status,tissue,anchor_recording_uid,anchor_recording_id,method_applicable,primary_metric_name,primary_metric_unit,n_variants,processing_success_fraction,valid_fraction,median_primary_error,median_primary_error_deterioration,median_trajectory_pearson,median_trajectory_pearson_deterioration,median_target_segment_shape_nrmse,median_target_segment_shape_nrmse_deterioration,median_envelope_log_rate_error_per_day,median_envelope_log_rate_absolute_error_per_day,median_envelope_log_rate_absolute_error_deterioration,median_phase_equivalent_absolute_error_hours,median_phase_equivalent_absolute_error_hours_deterioration,median_ratio_log_error,median_ratio_log_error_deterioration
Hilbert,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,SCN,250811::1B-2MSCN_Raw.csv,1B-2MSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1465662951382971,-0.059781884435341937,,,,,,,,0.5598420086862148,-0.22834997796559459,0.0423151242849238,0.003131745368092697
Hilbert,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,SCN,250811::1C-3FSCN_Raw.csv,1C-3FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.12601657330886917,-0.04445774903606292,,,,,,,,0.48134785328660956,-0.16981609242788062,0.0578896174998991,0.01526371856524585
Hilbert,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,SCN,250811::1D-4FSCN_Raw.csv,1D-4FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.5797503663410639,0.4195218653433965,,,,,,,,2.21448327750042,1.6024554865088172,0.0975218273672826,0.054263706687569094
Hilbert,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,SCN,251003::2A- M1SCn_Raw.csv,2A- M1SCn,True,circular_absolute_error_radians,radians,10,1.0,1.0,1.6039180825128563,1.5497534351930162,,,,,,,,6.126515787513493,5.919622074830732,0.821024930393978,0.8176338667678553
Hilbert,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,SCN,251003::4B-M3SCN_Raw.csv,4B-M3SCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,1.7166632964756148,1.5053182737298418,,,,,,,,6.557170782204526,5.749892260575915,0.4044914643422294,0.38725201168991574
Hilbert,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,DRG,250625 to 250728::5A-T10m1_Raw.csv,5A-T10m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,1.0012162765291013,0.7116997529398861,,,,,,,,3.824364468328043,2.7184928082639246,0.4198636441542678,0.3939735004600212
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.23958926783440226,7.915132568570016e-05,,,,,,,,0.9151635909027159,0.00030233579364374874,0.0190714143029678,4.034064251999536e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,250625 to 250728::4B-T12m2_Raw.csv,4B-T12m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.16609739743597784,-3.811570168466005e-05,,,,,,,,0.6344453240792394,-0.00014559125598070932,0.0154895182480018,-1.918256254100246e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,250625 to 250728::5C-T12_Raw.csv,5C-T12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.22163279791986534,-0.0002558653451956161,,,,,,,,0.846574928165609,-0.0009773336268911192,0.03137015485982375,0.00022426635210005125
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,250625 to 250728::8A-L3_Raw.csv,8A-L3,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3469581548836209,-7.236897623386085e-07,,,,,,,,1.3252825294985207,-2.7642912706626888e-06,0.025454920234347297,-1.1947597987008868e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,250811::2C-2ML1_Raw.csv,2C-2ML1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.33135630045478637,-1.685010090213268e-05,,,,,,,,1.26568783540854,-6.436264440423667e-05,0.03181641764250615,-1.068576587649056e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,250811::5A-2ML2_Raw.csv,5A-2ML2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.37686722347606816,0.00012966300661454433,,,,,,,,1.4395267561328215,0.0004952762025326463,0.03466261099718655,2.8396004461302832e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,250811::7C-1FT12_Raw.csv,7C-1FT12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.09345442547591665,-0.0004176743479149536,,,,,,,,0.35696961043932696,-0.001595398489760369,0.0471999668439481,-0.0003234795012786486
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,250811::8A-1FT5_Raw.csv,8A-1FT5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.20560341138238747,-0.00033087290917066525,,,,,,,,0.7853471817135222,-0.0012638414167129297,0.057743799091805645,5.442675765134422e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,251003::2C- M1L1_Raw.csv,2C- M1L1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3375048617865035,4.824428197736097e-05,,,,,,,,1.2891736097008555,0.00018427958286282298,0.0248075458983988,-2.719238478134968e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,DRG,251003::2D- M1L4_Raw.csv,2D- M1L4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.26585272025610607,-0.00017235371169377345,,,,,,,,1.0154825895164672,-0.0006583426842311502,0.01674983720192865,2.2301731966199202e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,SCN,250728::6A-SCNrM1_Raw.csv,6A-SCNrM1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.15712710477312797,3.3907932813548314e-05,,,,,,,,0.600181330040675,0.00012951876281530605,0.0134174486491417,-5.932318254649898e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::1B-L1m2_Raw.csv,1B-L1m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3664850780505595,-0.00012457192938009065,,,,,,,,1.399869881787975,-0.0004758297199520811,0.01208891782497515,0.0001160911098612499
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1982249214080214,-0.00023862935357477078,,,,,,,,0.7571634260661377,-0.000911496988517918,0.0306054010924491,0.0001708386981563014
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.32136253398395276,-8.62155050678215e-05,,,,,,,,1.2275144593939988,-0.00032931897126509124,0.00679603668314485,3.109260433824951e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.2035202611230258,1.7566854285888667e-05,,,,,,,,0.7773901338499885,6.710044066016163e-05,0.02212195146479905,5.9645622695453024e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::4C-T5m1_Raw.csv,4C-T5m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.09113064259558912,7.315398576679399e-06,,,,,,,,0.3480934136694922,2.7942764259991648e-05,0.00515341201255325,-1.1113899954799797e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::4D-T7m1_Raw.csv,4D-T7m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3857174011374569,1.87335165904301e-05,,,,,,,,1.4733319446620574,7.155676240466757e-05,0.021516065771341,-1.75504532976007e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.22452903900754695,0.0001568405857774735,,,,,,,,0.8576377542173781,0.0005990869080939043,0.01801144224001555,1.899457101259966e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::5D-T10_Raw.csv,5D-T10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1760319821573424,1.1658508618950236e-05,,,,,,,,0.6723926424625287,4.453222261888157e-05,0.02872455371812185,-1.3365131900651417e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::6A-T7_Raw.csv,6A-T7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.22876767841710444,8.011268362295709e-05,,,,,,,,0.8738281641537425,0.0003060079104708069,0.03612189038894785,-4.94300752468986e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::6B-T5_Raw.csv,6B-T5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.332636601127676,-0.00025743498229502393,,,,,,,,1.2705782237461625,-0.0009833291989685966,0.0255242197139007,9.201224309880046e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::7C-L1_Raw.csv,7C-L1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.2344139780618093,5.480000755753167e-05,,,,,,,,0.8953954401209295,0.00020932061002210123,0.0217224372347616,-3.4352710291498875e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::7D-L2_Raw.csv,7D-L2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3355235657621991,-6.362047207986166e-05,,,,,,,,1.2816056163569425,-0.0002430123027203912,0.032187808216219846,7.99851602573988e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::8B-L2m1_Raw.csv,8B-L2m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.13061226425303452,-0.0003878971956972066,,,,,,,,0.4989020996230873,-0.0014816581465606493,0.0051944666078799,7.816719327350188e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3176074964942195,4.4075425265077683e-07,,,,,,,,1.2131712727223245,1.6835572320128556e-06,0.0265228138405475,-1.0994741493994958e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250625 to 250728::8D-L4-1m1_Raw.csv,8D-L4-1m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3841144529641496,-1.4917288936766582e-05,,,,,,,,1.4672091336548099,-5.69798465235305e-05,0.018676716729203048,-7.165672952849644e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::2D-1FL2_Raw.csv,2D-1FL2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.30668694558714304,-0.0002885541906751943,,,,,,,,1.1714578409267749,-0.0011021958191000936,0.07280574143543089,0.0004566139548373982
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::3A-1FL4_Raw.csv,3A-1FL4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.41374747997678396,-0.00035293694636684414,,,,,,,,1.580398959122884,-0.0013481198307369047,0.05306894677414245,-3.737727926814843e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::3D-1FT10_Raw.csv,3D-1FT10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.14403134385797833,-0.0003610977505736912,,,,,,,,0.5501592080439781,-0.0013792918066359572,0.0329118892417283,-6.302434557400004e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::4A-2MT10_Raw.csv,4A-2MT10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10593874980715667,-0.00010626753226716801,,,,,,,,0.4046562167228294,-0.0004059120732120003,0.03815940552144545,-1.9938720895847084e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::4C-2MT5_Raw.csv,4C-2MT5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3851596439415239,-0.00020928846073076102,,,,,,,,1.47120146910739,-0.0007994230333774333,0.05547584165925775,-4.344168454904762e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::4D-1FL4_Raw.csv,4D-1FL4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.2760419317536087,-0.00014002167259219434,,,,,,,,1.0544025105413386,-0.0005348433919930562,0.07901417411552644,0.00017801514420539427
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::5C-1FT7_Raw.csv,5C-1FT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3443908869638954,-8.081317431773982e-05,,,,,,,,1.3154762883865474,-0.00030868358783076033,0.03327459284294315,-2.690275391299679e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::6A-1FL1_Raw.csv,6A-1FL1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3460352936341913,-0.0005315039541498034,,,,,,,,1.3217574591872883,-0.0020301955578198028,0.047300279620379346,8.952624171953277e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::6B-2ML3_Raw.csv,6B-2ML3,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.2744492886822867,-0.0004318135032019832,,,,,,,,1.0483190621241718,-0.0016494060846821146,0.0843057127291034,0.0006098503892077028
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::7D-2MT12_Raw.csv,7D-2MT12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3024585669064228,-4.916132683518981e-05,,,,,,,,1.1553066240875505,-0.00018778243619466117,0.0708333430313105,4.45349228394426e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::8C-2ML4_Raw.csv,8C-2ML4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1407907228639671,-6.619937728657987e-05,,,,,,,,0.5377809476467559,-0.0002528629949943295,0.04783042320750655,1.8197343998986593e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,250811::8D-2MT7_Raw.csv,8D-2MT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.21425733288951765,-0.00028344847602901346,,,,,,,,0.818402726953259,-0.0010826934257251453,0.06562504442631535,0.00017102414468550542
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,DRG,251003::2B- 1MT7_Raw.csv,2B- 1MT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3527606687591849,-3.204380796995032e-05,,,,,,,,1.3474464998742484,-0.00012239833041371995,0.0221305828360935,2.747838977000018e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250625 to 250728::1C-SCN_Raw.csv,1C-SCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.09267326971122403,1.2195483556354247e-05,,,,,,,,0.35398581520871353,4.6583315793380375e-05,0.0073487150803546505,-6.578455559996116e-07
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250625 to 250728::6C-SCNmm1_Raw.csv,6C-SCNmm1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07304629037963073,2.6592467502695172e-05,,,,,,,,0.2790162765226606,0.00010157574364955124,0.00069251356881815,6.758569790999368e-07
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250625 to 250728::7A-SCNmm2_Raw.csv,7A-SCNmm2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.0755249849535582,2.11871396302854e-05,,,,,,,,0.28848419237519535,8.092891205130348e-05,0.0008284026227590501,-5.191226548000125e-07
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,7B-SCNcm2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07391329884896303,-7.078269774751789e-06,,,,,,,,0.28232800492898313,-2.7036998956536662e-05,0.0034213819648656,-1.0204103901250328e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250728::6B-SCNrM2_Raw.csv,6B-SCNrM2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.11563164803212156,-6.984184583558317e-06,,,,,,,,0.4416803606921851,-2.667761999852747e-05,0.00658047478037285,-1.0256464314001464e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250728::7A-SCNcM1_Raw.csv,7A-SCNcM1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.08313999876419143,5.254586966429997e-06,,,,,,,,0.31757140252740323,2.007104375073565e-05,0.0048135704105959,3.0662917400049033e-08
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250728::7B-SCNcM2_Raw.csv,7B-SCNcM2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.06611836960582274,-2.5915931093800637e-05,,,,,,,,0.2525535684466469,-9.899156492176875e-05,0.003468957160178,3.7376908765499473e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250811::1A-1FSCN_Raw.csv,1A-1FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.21872778419650496,5.609608173529068e-05,,,,,,,,0.8354785931138666,0.00021427124871015168,0.0403097713250736,2.501677460985119e-07
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250811::1B-2MSCN_Raw.csv,1B-2MSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.20650268571386454,6.630308065425083e-05,,,,,,,,0.7887821566347278,0.0002532591126802042,0.03971205336066915,1.7844971138998578e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250811::1C-3FSCN_Raw.csv,1C-3FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1705209859015242,4.5420290234687855e-05,,,,,,,,0.6513421873711434,0.0001734927289804289,0.0427826165502683,1.8192530570511345e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,250811::1D-4FSCN_Raw.csv,1D-4FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.16130206824984006,0.00010370899490652619,,,,,,,,0.6161285158297996,0.0003961391803791736,0.0432465192961388,4.780939339199541e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,251003::2A- M1SCn_Raw.csv,2A- M1SCn,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.05444479086653553,-3.9357043984722395e-05,,,,,,,,0.20796378220832654,-0.0001503328342956911,0.004738778740187849,1.4363766137535116e-05
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,SCN,251003::4B-M3SCN_Raw.csv,4B-M3SCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.19850740787861043,-2.2176117997929623e-05,,,,,,,,0.7582424449017576,-8.470653115105753e-05,0.016923363376754402,-2.723416830149872e-06
Hilbert,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,DRG,250625 to 250728::5A-T10m1_Raw.csv,5A-T10m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.30210103482225414,-3.050077648936167e-05,,,,,,,,1.1539409521233253,-0.00011650438431409782,0.02918811124410025,3.6106098837499975e-05
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.22086850441547234,-0.016512497284573158,,,,,,,,0.8436555420248768,-0.06307309357515162,0.01663768190273655,-0.0020453813232814986
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,250625 to 250728::4B-T12m2_Raw.csv,4B-T12m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.18869512764755014,0.022522663187999115,,,,,,,,0.7207622952591305,0.08603023627113421,0.0389621419191955,0.0233393918976547
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,250625 to 250728::5C-T12_Raw.csv,5C-T12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.25606374584182356,0.030879205753489458,,,,,,,,0.9780914615364715,0.11794987762606896,0.04928256053089545,0.017682609013284053
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,250625 to 250728::8A-L3_Raw.csv,8A-L3,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.351578040952194,0.0057927648418252264,,,,,,,,1.3429291944025556,0.02212673180989022,0.027071805274140298,0.0004642511470924499
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,250811::2C-2ML1_Raw.csv,2C-2ML1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07344150567499241,-0.251121203652243,,,,,,,,0.2805258877508766,-0.9592123410345839,0.01237310817773475,-0.0195117291588365
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,250811::5A-2ML2_Raw.csv,5A-2ML2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.289633420211572,-0.0871041402578816,,,,,,,,1.10631817227081,-0.3327133076594788,0.02631380431941105,-0.009175387364286402
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,250811::7C-1FT12_Raw.csv,7C-1FT12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.20561353850887354,0.10034742701789412,,,,,,,,0.785385864487272,0.38329893687482547,0.09607538156421055,0.0467591372458831
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,250811::8A-1FT5_Raw.csv,8A-1FT5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.19321111952958936,-0.01271174696045918,,,,,,,,0.7380121136028763,-0.04855529673817088,0.0577498463017117,-0.000626114614922655
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,251003::2C- M1L1_Raw.csv,2C- M1L1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3280681192676562,-0.009386221785959492,,,,,,,,1.253127908455415,-0.035852726260614975,0.0022394657553387503,-0.02172926244047885
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,DRG,251003::2D- M1L4_Raw.csv,2D- M1L4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.2689083752656014,0.003122578529804798,,,,,,,,1.02715433189594,0.011927371397065345,0.0179045159877478,0.0010627989385793984
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,SCN,250728::6A-SCNrM1_Raw.csv,6A-SCNrM1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1609771043736643,0.004111323814914414,,,,,,,,0.6148872452565273,0.01570410018708135,0.01743422642040945,0.005179461941998401
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::1B-L1m2_Raw.csv,1B-L1m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.33859432696048564,-0.02897050397890788,,,,,,,,1.2933350601272326,-0.11065917389055879,0.00555785511601695,-0.00658057309313285
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.23805828137572016,0.04065692768466178,,,,,,,,0.9093156533977717,0.15529802428664757,0.05917227458904045,0.031181132831241853
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.299766658918319,-0.015363521574197847,,,,,,,,1.1450242929838237,-0.058684329643981625,0.00088164961727395,-0.0044595081678056505
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1212924296745872,-0.07725193864570556,,,,,,,,0.46330295381607944,-0.29508066957350065,0.012207944841433501,-0.0096856111136494
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::4C-T5m1_Raw.csv,4C-T5m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07364843923907394,-0.018541699948258383,,,,,,,,0.2813163157416414,-0.07082407680220948,0.028993047773311402,0.020913423961281
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::4D-T7m1_Raw.csv,4D-T7m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3877201681954041,0.0012167029113818728,,,,,,,,1.4809819513132711,0.004647462782897405,0.019445639984174548,-0.00326258526573045
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1512491210742366,-0.07611724422198662,,,,,,,,0.5777290861744636,-0.29074645613909245,0.00694444811162615,-0.011036285898516598
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::5D-T10_Raw.csv,5D-T10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.19388321620649251,0.01856653601025826,,,,,,,,0.740579333803631,0.07091894357103068,0.040745361909497096,0.0111437258320716
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::6A-T7_Raw.csv,6A-T7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.23700892421498776,0.00833095550808216,,,,,,,,0.9053074042969851,0.031821905994958266,0.041934339455050554,0.003270273514494
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::6B-T5_Raw.csv,6B-T5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3127232823652284,-0.019757769958356874,,,,,,,,1.1945149490003675,-0.075469122080281,0.0023642098827451,-0.0218217269816136
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::7C-L1_Raw.csv,7C-L1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.2395657237233395,0.005250753217161286,,,,,,,,0.9150736590229638,0.020056399907205313,0.03096426735923785,0.010338796107915799
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::7D-L2_Raw.csv,7D-L2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.34684575359193026,0.012314089338435252,,,,,,,,1.3248531881901413,0.047036356509292276,0.039185790559327346,0.006885775581628197
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::8B-L2m1_Raw.csv,8B-L2m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.020333087975028974,-0.10831538572240618,,,,,,,,0.07766667502915771,-0.41373429721502997,0.027954464301258003,0.02314520156226145
Hilbert,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,DRG,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.3193434244989788,-8.34919794918676e-05,,,,,,,,1.2198020292697427,-0.0003189158698717609,0.0252272352783917,-0.000534381101606949
