step3d_version,model_spec_version,anchor_index,anchor_recording_uid,anchor_recording_id,tissue,scenario_number,scenario_id,profile_type,direction,duration_hours,method,primary_evaluation_scope,primary_evaluation_start_hours,primary_evaluation_end_hours,n_common_timepoints,n_valid_estimates,valid_estimate_fraction,n_primary_timepoints,n_primary_valid_estimates,primary_valid_estimate_fraction,primary_rmse_hours,full_trajectory_rmse_hours,primary_bias_hours,primary_pearson,ground_truth_dynamic_range_hours,estimated_dynamic_range_hours,dynamic_range_ratio,within_1h_fraction,timing_metric,ground_truth_event_time_hours,estimated_event_time_hours,timing_error_hours,absolute_timing_error_hours
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,3,linear_27to21h,linear_chirp,shortening,,CWT_pyBOAT,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.049729293663511455,0.049729293663511455,-0.019526054892968676,0.9997365844210923,4.825531914893617,4.596970868327638,0.9526350564876499,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,3,linear_27to21h,linear_chirp,shortening,,Hilbert,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.3709247958816536,0.3709247958816536,0.12151322654694298,0.969423928620756,4.825531914893617,4.887479978309493,1.01283756164262,0.9767441860465116,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,4,sustained_lengthening_24h,causal_sustained_transition,lengthening,24.0,STFT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.35044749695604926,0.25301980878984237,-0.02268465207478216,0.9675178866407994,3.0,3.353450292397664,1.1178167641325547,1.0,midpoint_crossing,174.83339999999998,176.71728515625,1.8838851562500167,1.8838851562500167
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,4,sustained_lengthening_24h,causal_sustained_transition,lengthening,24.0,CWT_pyBOAT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.6087675945067249,0.34976632850739026,-0.09580711979713843,0.9508293225718927,3.0,2.590715816846462,0.8635719389488207,0.9285714285714286,midpoint_crossing,174.83339999999998,177.08899923605978,2.255599236059794,2.255599236059794
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,4,sustained_lengthening_24h,causal_sustained_transition,lengthening,24.0,Hilbert,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.37742455422640225,0.36546404041330116,0.06200021918423536,0.9669601376802914,3.0,3.3212597922240157,1.1070865974080053,1.0,midpoint_crossing,174.83339999999998,174.42621354115988,-0.4071864588401013,0.4071864588401013
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,5,transient_lengthening_24h,causal_transient_pulse,lengthening,24.0,STFT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.5477842902919338,0.34443140630642183,-0.03632385436896841,0.8147543120589029,2.9644383440810103,1.3307342430149447,0.4488992816031998,0.9285714285714286,peak_deviation,174.83339999999998,171.0,-3.8333999999999833,3.8333999999999833
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,5,transient_lengthening_24h,causal_transient_pulse,lengthening,24.0,CWT_pyBOAT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.8075616696640382,0.4622628356296428,-0.06858970175560739,0.6344687908557285,2.9644383440810103,0.4275222265172012,0.14421693990391798,0.8571428571428571,peak_deviation,174.83339999999998,177.0,2.1666000000000167,2.1666000000000167
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,5,transient_lengthening_24h,causal_transient_pulse,lengthening,24.0,Hilbert,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.7234616547942678,0.4848114810200467,-0.028624631660614748,0.6603208360362288,2.9644383440810103,0.9035728886693057,0.3048040754409475,0.8571428571428571,peak_deviation,174.83339999999998,172.17837277676617,-2.655027223233816,2.655027223233816
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,6,sustained_shortening_24h,causal_sustained_transition,shortening,24.0,STFT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.26009276620107064,0.18077103474767833,-0.022497635774054663,0.9860558814983386,3.0,2.9480881691407994,0.9826960563802665,1.0,midpoint_crossing,174.83339999999998,173.0709228515625,-1.7624771484374833,1.7624771484374833
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,6,sustained_shortening_24h,causal_sustained_transition,shortening,24.0,CWT_pyBOAT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.5459097253770258,0.31349946121879674,-0.06011233763000539,0.9587386555202784,3.0,2.6723828934884146,0.8907942978294715,1.0,midpoint_crossing,174.83339999999998,173.19487459105645,-1.6385254089435364,1.6385254089435364
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,6,sustained_shortening_24h,causal_sustained_transition,shortening,24.0,Hilbert,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.3872098398127044,0.39247957624734053,-0.027195454317188807,0.9665177486081824,3.0,3.1901922490635783,1.0633974163545261,1.0,midpoint_crossing,174.83339999999998,173.10409158006615,-1.7293084199338296,1.7293084199338296
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,7,transient_shortening_24h,causal_transient_pulse,shortening,24.0,STFT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.6066918146080862,0.36865946614624623,-0.04984807625922448,0.756827400706818,2.9644383440810103,1.197660818713448,0.4040093534428791,0.9285714285714286,peak_deviation,174.83339999999998,171.00000000000003,-3.833399999999955,3.833399999999955
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,7,transient_shortening_24h,causal_transient_pulse,shortening,24.0,CWT_pyBOAT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.7909613397068171,0.4542726312289601,-0.002218886641070585,0.6344250725157693,2.9644383440810103,0.4978739853111662,0.16794884140709274,0.8571428571428571,peak_deviation,174.83339999999998,177.39999999999998,2.566599999999994,2.566599999999994
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,7,transient_shortening_24h,causal_transient_pulse,shortening,24.0,Hilbert,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.736098920708337,0.48488641341642735,-0.10150698530507363,0.6139202106269345,2.9644383440810103,1.0668386176929978,0.3598788349985814,0.9285714285714286,peak_deviation,174.83339999999998,178.41662325816077,3.5832232581607855,3.5832232581607855
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,8,sustained_lengthening_48h,causal_sustained_transition,lengthening,48.0,STFT,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.17728349520724393,0.17978271249820982,-0.08331306644773957,0.9935743349979103,3.0,3.353450292397664,1.1178167641325547,1.0,midpoint_crossing,186.83339999999998,188.71728515625,1.8838851562500167,1.8838851562500167
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,8,sustained_lengthening_48h,causal_sustained_transition,lengthening,48.0,CWT_pyBOAT,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.40305379297565064,0.26251992178625333,-0.07029649471769951,0.9796609014543064,3.0,2.7555258811540106,0.9185086270513368,1.0,midpoint_crossing,186.83339999999998,188.97018287834788,2.1367828783479013,2.1367828783479013
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,8,sustained_lengthening_48h,causal_sustained_transition,lengthening,48.0,Hilbert,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.23368457703305712,0.39025622283175726,0.10972215791794603,0.9877956955797825,3.0,3.4958541635757356,1.165284721191912,1.0,midpoint_crossing,186.83339999999998,185.65926276018484,-1.1741372398151384,1.1741372398151384
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,9,transient_lengthening_48h,causal_transient_pulse,lengthening,48.0,STFT,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.3277400668363987,0.25631380748964405,-0.06494083247182007,0.9669855238370121,2.9910830822126435,2.303193882141251,0.7700200291452524,1.0,peak_deviation,186.83339999999998,189.00000000000006,2.1666000000000736,2.1666000000000736
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,9,transient_lengthening_48h,causal_transient_pulse,lengthening,48.0,CWT_pyBOAT,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.8117193804806748,0.5263547316630562,-0.07620464404391747,0.798262535190532,2.9910830822126435,0.9145728643216096,0.3057664528813614,0.8333333333333334,peak_deviation,186.83339999999998,186.15441176470586,-0.6789882352941277,0.6789882352941277
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,9,transient_lengthening_48h,causal_transient_pulse,lengthening,48.0,Hilbert,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.612512792310718,0.4661541288405578,0.011175981282252797,0.9036135626009352,2.9910830822126435,1.486817970505097,0.49708347432637295,0.8333333333333334,peak_deviation,186.83339999999998,189.17688312948678,2.343483129486799,2.343483129486799
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,10,sustained_shortening_48h,causal_sustained_transition,shortening,48.0,STFT,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.17313719805685146,0.1523122051565957,-0.03086493902594039,0.9934281169980236,3.0,2.9480881691407994,0.9826960563802665,1.0,midpoint_crossing,186.83339999999998,185.0709228515625,-1.7624771484374833,1.7624771484374833
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,10,sustained_shortening_48h,causal_sustained_transition,shortening,48.0,CWT_pyBOAT,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.3473109734081181,0.22674885180126575,-0.04361806643319177,0.9831464413553083,3.0,2.8844221105527517,0.9614740368509173,1.0,midpoint_crossing,186.83339999999998,185.54805848513757,-1.2853415148624094,1.2853415148624094
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,10,sustained_shortening_48h,causal_sustained_transition,shortening,48.0,Hilbert,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.2501135617089164,0.36361435840264594,-0.05478000863893248,0.9826729959296757,3.0,3.519552864066789,1.173184288022263,1.0,midpoint_crossing,186.83339999999998,186.02728691839354,-0.8061130816064406,0.8061130816064406
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,11,transient_shortening_48h,causal_transient_pulse,shortening,48.0,STFT,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.37477367092036407,0.26419306155621414,0.008026575557344392,0.9600750148359278,2.9910830822126435,1.9317109979249167,0.6458232502508556,0.9444444444444444,peak_deviation,186.83339999999998,182.99999999999997,-3.8334000000000117,3.8334000000000117
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,11,transient_shortening_48h,causal_transient_pulse,shortening,48.0,CWT_pyBOAT,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.7638374962040538,0.49788212148497013,-0.034894753487791204,0.8114051879774856,2.9910830822126435,1.0606880556629257,0.3546167145842988,0.8333333333333334,peak_deviation,186.83339999999998,189.29464285714286,2.461242857142878,2.461242857142878
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,11,transient_shortening_48h,causal_transient_pulse,shortening,48.0,Hilbert,event_window,138.0,240.0,43,43,1.0,18,18,1.0,0.6144704510514817,0.45467936363368516,-0.04627194206734586,0.8070578338513719,2.9910830822126435,2.3077688523467828,0.7715495654636308,0.9444444444444444,peak_deviation,186.83339999999998,186.361010771254,-0.4723892287459819,0.4723892287459819
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,12,sustained_lengthening_72h,causal_sustained_transition,lengthening,72.0,STFT,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.1708668846499743,0.17098131070508255,-0.060920703098356004,0.9945405449533363,3.0,2.8180254557963558,0.9393418185987853,1.0,midpoint_crossing,198.83339999999998,200.71728515625,1.8838851562500167,1.8838851562500167
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,12,sustained_lengthening_72h,causal_sustained_transition,lengthening,72.0,CWT_pyBOAT,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.2759634348367698,0.19868933402582561,-0.055429210350928605,0.9908840638963106,3.0,2.884422110552755,0.9614740368509184,1.0,midpoint_crossing,198.83339999999998,200.48801843318174,1.6546184331817528,1.6546184331817528
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,12,sustained_lengthening_72h,causal_sustained_transition,lengthening,72.0,Hilbert,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.26985187137269595,0.4616516752367343,0.07627110312346762,0.980218833470367,3.0,3.745552347225047,1.2485174490750157,1.0,midpoint_crossing,198.83339999999998,195.11193844482654,-3.7214615551734482,3.7214615551734482
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,13,transient_lengthening_72h,causal_transient_pulse,lengthening,72.0,STFT,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.1844337144764874,0.19476340775300896,-0.03705576805074722,0.9883792625237545,2.9960347409651327,2.8180254557963558,0.9405850397077059,1.0,peak_deviation,198.83339999999998,201.00000000000006,2.1666000000000736,2.1666000000000736
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,13,transient_lengthening_72h,causal_transient_pulse,lengthening,72.0,CWT_pyBOAT,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.7028839022555146,0.5033854600957055,-0.06600069642562657,0.8958400817321894,2.9960347409651327,1.3376673577678595,0.4464792545552886,0.8181818181818182,peak_deviation,198.83339999999998,198.0,-0.8333999999999833,0.8333999999999833
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,13,transient_lengthening_72h,causal_transient_pulse,lengthening,72.0,Hilbert,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.5176408769598132,0.42456499886113547,0.08508700781833314,0.9449808068195525,2.9960347409651327,2.138127599040704,0.7136524719843318,1.0,peak_deviation,198.83339999999998,196.91236412812418,-1.9210358718758016,1.9210358718758016
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,14,sustained_shortening_72h,causal_sustained_transition,shortening,72.0,STFT,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.12030855297622108,0.1343638403962944,-0.019246632897752424,0.9964519810257354,3.0,2.9480881691407994,0.9826960563802665,1.0,midpoint_crossing,198.83339999999998,196.1103515625,-2.7230484374999833,2.7230484374999833
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,14,sustained_shortening_72h,causal_sustained_transition,shortening,72.0,CWT_pyBOAT,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.2302359199978148,0.16745845263654083,-0.03976066144941693,0.993005704912105,3.0,2.9665811575359236,0.9888603858453079,1.0,midpoint_crossing,198.83339999999998,197.63551020407994,-1.197889795920048,1.197889795920048
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,14,sustained_shortening_72h,causal_sustained_transition,shortening,72.0,Hilbert,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.23072701326900347,0.403756167897478,0.0058696588599916185,0.98342969219488,3.0,3.4454881945275986,1.1484960648425329,1.0,midpoint_crossing,198.83339999999998,198.92113216160354,0.08773216160355446,0.08773216160355446
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,15,transient_shortening_72h,causal_transient_pulse,shortening,72.0,STFT,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.3138954431979602,0.25705080924632734,-0.025698570901174476,0.9740277206097822,2.9960347409651327,2.2812587023113338,0.7614259845252851,1.0,peak_deviation,198.83339999999998,194.99999999999991,-3.8334000000000685,3.8334000000000685
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,15,transient_shortening_72h,causal_transient_pulse,shortening,72.0,CWT_pyBOAT,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.6322841222405224,0.4549473189160421,-0.059646611953673295,0.9135810433370738,2.9960347409651327,1.547738693467327,0.5165957097576057,0.8636363636363636,peak_deviation,198.83339999999998,199.24752475247521,0.4141247524752316,0.4141247524752316
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,5,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,15,transient_shortening_72h,causal_transient_pulse,shortening,72.0,Hilbert,event_window,138.0,264.0,43,43,1.0,22,22,1.0,0.4014661407027029,0.3316450323339485,0.042695186168471816,0.9295062339958271,2.9960347409651327,3.1772927071762602,1.0604992871854142,1.0,peak_deviation,198.83339999999998,200.88210274326246,2.0487027432624814,2.0487027432624814
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,1,constant_24h,constant,none,,STFT,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.10917386712248828,0.10917386712248828,-0.065992299647811,,0.0,0.4129864892115336,,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,1,constant_24h,constant,none,,CWT_pyBOAT,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.05630403896439836,0.05630403896439836,-0.03635840611423885,,0.0,0.22187862388867075,,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,1,constant_24h,constant,none,,Hilbert,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.20084789578181456,0.20084789578181456,0.0792174732222358,,0.0,0.7728905154013077,,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,2,linear_21to27h,linear_chirp,lengthening,,STFT,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.15860230799508304,0.15860230799508304,-0.04680012140877301,0.9944551961652174,4.820403825717321,4.584452584452585,0.9510515612808385,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,2,linear_21to27h,linear_chirp,lengthening,,CWT_pyBOAT,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.059888084847992774,0.059888084847992774,-0.03630970341094686,0.9996070979707773,4.820403825717321,4.62058544470603,0.9585473773078429,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,2,linear_21to27h,linear_chirp,lengthening,,Hilbert,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.3802225840866629,0.3802225840866629,0.04753771694971741,0.9653932516721784,4.820403825717321,4.695983149370221,0.974188744170498,0.9767441860465116,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,3,linear_27to21h,linear_chirp,shortening,,STFT,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.1446497585051481,0.1446497585051481,-0.05015993913412371,0.995692756099291,4.820403825717321,4.584452584452585,0.9510515612808385,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,3,linear_27to21h,linear_chirp,shortening,,CWT_pyBOAT,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.11587050682825893,0.11587050682825893,-0.03853516657255548,0.9982241511194161,4.820403825717321,4.221105527638176,0.875674669644516,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,3,linear_27to21h,linear_chirp,shortening,,Hilbert,full_common_support,30.0,282.0,43,43,1.0,43,43,1.0,0.27643779401840235,0.27643779401840235,0.08152079168883408,0.9826615889389916,4.820403825717321,4.25667264134557,0.8830531207024213,1.0,not_applicable,,,,
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,4,sustained_lengthening_24h,causal_sustained_transition,lengthening,24.0,STFT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.29130346714288696,0.21632435978787434,-0.024159809498816083,0.9780435134219162,3.0,3.353450292397664,1.1178167641325547,1.0,midpoint_crossing,174.83328,176.71728515625,1.884005156249998,1.884005156249998
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,4,sustained_lengthening_24h,causal_sustained_transition,lengthening,24.0,CWT_pyBOAT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.6106968473887492,0.359211430047556,-0.0965141446410378,0.9508243921092708,3.0,2.5803844396809197,0.8601281465603066,0.9285714285714286,midpoint_crossing,174.83328,177.0295954045971,2.196315404597101,2.196315404597101
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,4,sustained_lengthening_24h,causal_sustained_transition,lengthening,24.0,Hilbert,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.37494166148056846,0.4135076620236892,0.05794815475397819,0.9692211155790242,3.0,3.13881295865761,1.0462709862192032,1.0,midpoint_crossing,174.83328,174.4430161326157,-0.39026386738430574,0.39026386738430574
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,5,transient_lengthening_24h,causal_transient_pulse,lengthening,24.0,STFT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.6379692234603984,0.37910354615863806,-0.03978030694822771,0.732086290835549,2.964448543637822,1.3307342430149447,0.44889773710895137,0.8571428571428571,peak_deviation,174.83328,174.00000000000003,-0.8332799999999736,0.8332799999999736
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,5,transient_lengthening_24h,causal_transient_pulse,lengthening,24.0,CWT_pyBOAT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.8081009407004984,0.466289409731134,-0.07055758312047342,0.6366775607279217,2.964448543637822,0.4329339002705872,0.1460419683113516,0.8571428571428571,peak_deviation,174.83328,177.40000000000083,2.566720000000828,2.566720000000828
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,5,transient_lengthening_24h,causal_transient_pulse,lengthening,24.0,Hilbert,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.7186703069355349,0.45072548913450133,-0.01879869292967738,0.67740033725295,2.964448543637822,0.8944516534949827,0.3017261525468601,0.8571428571428571,peak_deviation,174.83328,173.8060215692192,-1.0272584307807904,1.0272584307807904
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,6,sustained_shortening_24h,causal_sustained_transition,shortening,24.0,STFT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.32617961027778886,0.20106633210907127,-0.02780500788812062,0.9788080153347412,3.0,2.9480881691407994,0.9826960563802665,1.0,midpoint_crossing,174.83328,173.0709228515625,-1.762357148437502,1.762357148437502
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,6,sustained_shortening_24h,causal_sustained_transition,shortening,24.0,CWT_pyBOAT,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.5459090972329032,0.3173608248596544,-0.0601081275592717,0.9587386436368325,3.0,2.6723828934884146,0.8907942978294715,1.0,midpoint_crossing,174.83328,173.19487459105645,-1.6384054089435551,1.6384054089435551
2026-09-04-dynamic-period-v3,msc_x10_causal_angle_halfgaussian_v1,6,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,6,sustained_shortening_24h,causal_sustained_transition,shortening,24.0,Hilbert,event_window,138.0,216.0,43,43,1.0,14,14,1.0,0.39236345327359734,0.48580147180918026,-0.018825370815394798,0.9653138718818526,3.0,3.1983212676543005,1.0661070892181002,1.0,midpoint_crossing,174.83328,173.03519261884819,-1.7980873811518165,1.7980873811518165
